n_ports,total_span_days,avg_dwell_time,dwell_ratio,DWT,total_distance,max_distance_per_leg,origin_latitude,lon_sin,lon_cos,longitude_range,hemisphere_crossing,n_territories,type_Bulker,type_Container,type_General Cargo,type_Other,type_Passenger,type_Reefer,type_RoRo,type_Tanker
0.8102953438059464,-0.9452903451617082,-0.8764875260128404,-0.5594045173523954,-0.43195430996133566,-0.56016140804874,-0.11722551480096813,0.8406370574137053,0.6151070108399129,-0.42965927903540285,-0.7557725950889115,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,0,1,0
-0.3847551571862075,-0.4698187178070209,-0.4561176337733291,-0.6675566441669224,-0.43195430996133566,1.064175814329763,0.47692749526927053,-1.3365193668054112,-0.5306759332010833,-1.2536408721904768,-0.6908108963289827,0.42427550486349236,0.7443542860380179,0,0,0,0,0,0,1,0
-0.3847551571862075,1.048866634058267,-0.038080184098181875,-0.9573521488621044,-0.43195430996133566,2.594320391759062,0.6713104620178477,0.6874758998659757,0.6663864982017851,-0.3274374160802814,-0.7143527165065588,0.42427550486349236,-1.1056913180953083,0,0,0,0,0,0,1,0
0.8102953438059464,-1.273904019005255,-1.6310284374491155,-1.0447321357622268,-0.43195430996133566,-0.2270031473741113,-0.08481471051679335,0.6991945189344624,0.6822543104321129,-0.29287265765362563,-0.6479989176854007,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,0,1,0
-1.5798056581783615,0.49790431098411186,0.6815311535819589,-0.027043137964124248,-2.2300461267776055,-0.3459180729382181,-0.6985702551014389,0.30273721249312313,0.8245084646663924,0.12355554533774732,-0.5372672504590859,0.42427550486349236,-0.18066851602864512,0,0,1,0,0,0,0,0
-0.3847551571862075,1.1000190142718724,0.4372692746695879,-0.3132916084714015,-2.2300461267776055,1.0751118667252348,0.01785573510096448,-2.167429965856407,0.34101454608060117,-0.8193073674778132,-0.5877063688747554,0.42427550486349236,-0.18066851602864512,0,0,1,0,0,0,0,0
0.8102953438059464,0.43224628356382827,0.06803796150505227,-0.12796493802722375,-2.2300461267776055,0.30488633708682,-1.0199648276847342,-1.3824265527804134,0.23454575759228824,-0.9245483023768899,-0.5372093205589704,0.42427550486349236,-0.18066851602864512,0,0,1,0,0,0,0,0
0.8102953438059464,0.7214373821027982,-1.1038681231462095,-1.494700579172773,-0.5311129700634939,1.9841839567738897,1.4868961753398677,1.6152143159057595,-0.352169447333416,2.773070770590664,0.4034465939897412,0.42427550486349236,1.669377088104681,0,0,0,0,0,0,1,0
0.8102953438059464,0.936305326153427,-0.4000714791823008,-0.9966001890665324,-0.5317748303775621,2.135392264599387,0.8314342673762453,1.6151319933271258,-0.35203725611338266,2.7730434325513333,0.40422641956821503,0.42427550486349236,0.7443542860380179,0,0,0,0,0,0,1,0
0.8102953438059464,-0.45376103785016203,-0.2860264999264471,-0.28287138075990487,0.9761362430669531,-0.16514094252996536,-0.26615546301086707,0.33893033418936575,0.7004589291439515,-0.25120573382298084,-0.690433906363618,0.42427550486349236,0.7443542860380179,1,0,0,0,0,0,0,0
0.8102953438059464,-0.5115754381196848,-0.6437415262744072,-0.6049275380827858,0.9761362430669531,-0.3854213235718797,0.6835442056429599,1.0110118661537115,0.7281262390600061,-0.18314906519689753,-0.7014468259901295,0.42427550486349236,-0.18066851602864512,1,0,0,0,0,0,0,0
