cluster,vessel_type,port_i,port_j,n_obs
3,General Cargo,BRISBANE,NOUMEA,1
3,General Cargo,NOUMEA,TAURANGA,1
3,General Cargo,LAE,RABAUL,1
3,General Cargo,RABAUL,TAURANGA,1
3,General Cargo,BRISBANE,BURNIE,1
3,General Cargo,BURNIE,MELBOURNE,1
3,General Cargo,MELBOURNE,ALMA,1
3,General Cargo,ALMA,NEW PLYMOUTH,1
3,General Cargo,GLADSTONE,FISHERMANS LANDING,1
3,General Cargo,FISHERMANS LANDING,BELL BAY,1
3,General Cargo,BELL BAY,THEVENARD,1
3,General Cargo,THEVENARD,TAURANGA,1
3,General Cargo,ALMA,NEWCASTLE,1
3,General Cargo,NEWCASTLE,ALMA,1
3,General Cargo,ALMA,DEVONPORT,1
3,General Cargo,DEVONPORT,NELSON,1
3,General Cargo,BRISBANE,GEELONG,1
3,General Cargo,GEELONG,DEVONPORT,1
3,General Cargo,DEVONPORT,PORTLAND,1
3,General Cargo,PORTLAND,ADELAIDE,1
3,General Cargo,ADELAIDE,LINCOLN,1
3,General Cargo,LINCOLN,LYTTELTON,1
3,General Cargo,MELBOURNE,GEELONG,1
3,General Cargo,GEELONG,BRISBANE,1
3,General Cargo,BRISBANE,WELLINGTON,1
3,General Cargo,KWINANA,FREMANTLE,1
3,General Cargo,FREMANTLE,ADELAIDE,1
3,General Cargo,KEMBLA,BRISBANE,1
3,General Cargo,BRISBANE,AUCKLAND,1
3,General Cargo,BRISBANE,CASCADE,1
3,General Cargo,CASCADE,KINGSTON,1
3,General Cargo,KINGSTON,AUCKLAND,1
3,General Cargo,BRISBANE,KINGSTON,1
3,General Cargo,KINGSTON,CASCADE,1
3,General Cargo,CASCADE,AUCKLAND,1
3,General Cargo,HEDLAND,SURABAYA,1
3,General Cargo,SURABAYA,"GRESIK, JAVA",1
3,General Cargo,"GRESIK, JAVA",KRANJI,1
3,General Cargo,KRANJI,TAURANGA,1
3,Other,FREMANTLE,KWINANA,1
3,Other,KWINANA,HENDERSON,1
3,Other,HENDERSON,FREMANTLE,1
3,Other,FREMANTLE,NEW PLYMOUTH,1
3,Passenger,FUNAFUTI,NANUMANGA,1
3,Passenger,NANUMANGA,NANUMEA,1
3,Passenger,NANUMEA,NIUTAO,1
3,Passenger,NIUTAO,FUNAFUTI,1
3,Passenger,FUNAFUTI,SUVA,1
3,Passenger,SUVA,AUCKLAND,1
3,RoRo,MELBOURNE,KEMBLA,10
3,RoRo,KEMBLA,BRISBANE,8
3,RoRo,BRISBANE,AUCKLAND,8
3,RoRo,ADELAIDE,MELBOURNE,6
3,RoRo,KWINANA,FREMANTLE,5
3,RoRo,FREMANTLE,MELBOURNE,5
3,RoRo,FREMANTLE,ADELAIDE,4
3,RoRo,MELBOURNE,AUCKLAND,2
3,RoRo,DURBAN,FREMANTLE,2
3,RoRo,KEMBLA,AUCKLAND,2
3,RoRo,SUVA,BRISBANE,1
3,RoRo,BRISBANE,KEMBLA,1
3,RoRo,KEMBLA,MELBOURNE,1
3,RoRo,EST,KWINANA,1
3,RoRo,ELIZABETH,DURBAN,1
3,Tanker,PRONY BAY,NOUMEA,2
3,Tanker,TAROONA,HOBART,2
3,Tanker,LONG ISLAND POINT,BRISBANE,2
3,Tanker,BRISBANE,VUDA,2
3,Tanker,NOUMEA,NEW PLYMOUTH,2
3,Tanker,PRONY BAY,BOTANY,2
3,Tanker,BRISBANE,PRONY BAY,1
3,Tanker,NOUMEA,VUDA,1
3,Tanker,VUDA,BOTANY,1
3,Tanker,BOTANY,LYTTELTON,1
3,Tanker,BRISBANE,BOTANY,1
3,Tanker,BOTANY,MELBOURNE,1
3,Tanker,MELBOURNE,KWINANA,1
3,Tanker,KWINANA,ADELAIDE,1
3,Tanker,ADELAIDE,NEW PLYMOUTH,1
3,Tanker,GEELONG,BRISBANE,1
3,Tanker,BRISBANE,TAROONA,1
3,Tanker,HOBART,KEMBLA,1
3,Tanker,KEMBLA,NEWCASTLE,1
3,Tanker,NEWCASTLE,NEW PLYMOUTH,1
3,Tanker,NADI BAY,LONG ISLAND POINT,1
3,Tanker,VUDA,NOUMEA,1
3,Tanker,NOUMEA,MOTUKEA ISLAND,1
3,Tanker,MOTUKEA ISLAND,NEW PLYMOUTH,1
3,Tanker,BALL BAY,CASCADE,1
3,Tanker,CASCADE,BOTANY,1
3,Tanker,BOTANY,VUDA,1
3,Tanker,VUDA,NADI BAY,1
3,Tanker,NADI BAY,NOUMEA,1
3,Tanker,VUDA,PRONY BAY,1
3,Tanker,BOTANY,HONIARA,1
3,Tanker,HONIARA,MOTUKEA ISLAND,1
3,Tanker,MOTUKEA ISLAND,PRONY BAY,1
3,Tanker,BOTANY,BRISBANE,1
3,Tanker,BRISBANE,NEW PLYMOUTH,1
3,Tanker,CAIRNS,GLADSTONE,1
3,Tanker,GLADSTONE,FISHERMANS LANDING,1
3,Tanker,FISHERMANS LANDING,HAY POINT,1
3,Tanker,HAY POINT,MACKAY,1
3,Tanker,MACKAY,NEWCASTLE,1
3,Tanker,NEWCASTLE,TAURANGA,1
3,Tanker,HOBART,ADELAIDE,1
3,Tanker,ADELAIDE,GEELONG,1
3,Tanker,GEELONG,NEW PLYMOUTH,1
3,Tanker,COWES,LONG ISLAND POINT,1
3,Tanker,LONG ISLAND POINT,PRONY BAY,1
3,Tanker,BOTANY,SUVA,1
3,Tanker,SUVA,VUDA,1
3,Tanker,VUDA,NEW PLYMOUTH,1
4,Bulker,RIZHAO,LANSHAN,46
4,Bulker,SHANGHAI,SUZHOU,31
4,Bulker,"KANDA, FUKUOKA",KANDA,21
4,Bulker,SINGAPORE,RANGAI,19
4,Bulker,SRIRACHA,SINGAPORE,16
4,Bulker,KANDA,AUCKLAND,15
4,Bulker,ZHUHAI,GUANGZHOU,15
4,Bulker,BRISBANE,NEWCASTLE,14
4,Bulker,BRISBANE,KEMBLA,13
4,Bulker,KLANG,SINGAPORE,13
4,Bulker,JUBAIL,AL JUBAYL,13
4,Bulker,KANDA,BRISBANE,12
4,Bulker,RANGAI,NEW PLYMOUTH,12
4,Bulker,BRISBANE,TAURANGA,12
4,Bulker,SUSAKI,KEMBLA,11
4,Bulker,BRISBANE,WELLINGTON,11
4,Bulker,SINGAPORE,TAURANGA,11
4,Bulker,BRISBANE,GISBORNE,10
4,Bulker,INCHEON,RIZHAO,10
4,Bulker,MELBOURNE,TAURANGA,10
4,Bulker,DAESAN,INCHEON,10
4,Bulker,THEVENARD,TAURANGA,9
4,Bulker,KEMBLA,TAURANGA,9
4,Bulker,SUZHOU,QINGDAO,9
4,Bulker,GLADSTONE,FISHERMANS LANDING,9
4,Bulker,AL JUBAYL,SINGAPORE,9
4,Bulker,KEMBLA,MELBOURNE,8
4,Bulker,SINGAPORE,KLANG,8
4,Bulker,BRISBANE,NELSON,8
4,Bulker,INCHEON,SHANGHAI,8
4,Bulker,SINGAPORE,BRISBANE,8
4,Bulker,SHANGHAI,CHENGXI,8
4,Bulker,AL JUBAYL,FUJAIRAH,8
4,Bulker,FISHERMANS LANDING,NEWCASTLE,8
4,Bulker,RANGAI,TAURANGA,7
4,Bulker,DESA LALANG,SINGAPORE,7
4,Bulker,QINGDAO,ONSAN,7
4,Bulker,ONSAN,TAURANGA,7
4,Bulker,SHANGHAI,YANGZHOU,7
4,Bulker,SINGAPORE,NEW PLYMOUTH,7
4,Bulker,SINGAPORE,TIMARU,7
4,Bulker,KAOHSIUNG,BRISBANE,6
4,Bulker,CHITTAGONG,SINGAPORE,6
4,Bulker,FUJAIRAH,ADELAIDE,6
4,Bulker,GUANGZHOU,HONG KONG,6
4,Bulker,INCHEON,SUZHOU,6
4,Bulker,SINGAPORE,SRIRACHA,6
4,Bulker,HO CHI MINH,PHU MY,6
4,Bulker,SINGAPORE,CILACAP,6
4,Bulker,HAY POINT,MACKAY,6
4,Bulker,KEMBLA,WELLINGTON,6
4,Bulker,SUZHOU,CHENGXI,6
4,Bulker,NEWCASTLE,GISBORNE,6
4,Bulker,INCHEON,LANSHAN,6
4,Bulker,SINGAPORE,THEVENARD,5
4,Bulker,MELBOURNE,THEVENARD,5
4,Bulker,MELBOURNE,NEW PLYMOUTH,5
4,Bulker,MELBOURNE,GEELONG,5
4,Bulker,ADELAIDE,TAURANGA,5
4,Bulker,SINGAPORE,BINTULU,5
4,Bulker,KWINANA,THEVENARD,5
4,Bulker,NEWCASTLE,TAURANGA,5
4,Bulker,YOSU,KANDA,5
4,Bulker,LANSHAN,YOKKAICHI,5
4,Bulker,BRISBANE,NEW PLYMOUTH,5
4,Bulker,SINGAPORE,LYTTELTON,5
4,Bulker,MELBOURNE,GISBORNE,5
4,Bulker,LANSHAN,"KANDA, FUKUOKA",5
4,Bulker,RANGAI,TIMARU,5
4,Bulker,NEWCASTLE,WELLINGTON,5
4,Bulker,MACKAY,MELBOURNE,5
4,Bulker,"SIPITANG, SABAH",BRISBANE,5
4,Bulker,SHARJAH,JUBAIL,5
4,Bulker,TABONEO,AUCKLAND,5
4,Bulker,TABONEO,TAURANGA,5
4,Bulker,LANSHAN,GLADSTONE,5
4,Bulker,PORTLAND,ADELAIDE,4
4,Bulker,SURABAYA,"GRESIK, JAVA",4
4,Bulker,SINGAPORE,CHITTAGONG,4
4,Bulker,MESAIEED,QAPCO,4
4,Bulker,THEVENARD,AUCKLAND,4
4,Bulker,YOSU,SUSAKI,4
4,Bulker,KASHIMA,MELBOURNE,4
4,Bulker,MELBOURNE,PORT CHALMERS,4
4,Bulker,SRIRACHA,TAURANGA,4
4,Bulker,LANSHAN,RIZHAO,4
4,Bulker,KASHIMA,BRISBANE,4
4,Bulker,LANSHAN,GAMCHEON,4
4,Bulker,GLADSTONE,SOUTH TREES,4
4,Bulker,KUANTAN,SINGAPORE,4
4,Bulker,OITA,BRISBANE,4
4,Bulker,YOKKAICHI,BRISBANE,4
4,Bulker,SINGAPORE,NEW PRIOK,4
4,Bulker,YOSU,GWANGYANG,4
4,Bulker,YOKKAICHI,MELBOURNE,4
4,Bulker,NEWCASTLE,LYTTELTON,4
4,Bulker,LANSHAN,SHANGHAI,4
4,Bulker,YANGZHOU,CHENGXI,4
4,Bulker,SOUTH TREES,NEWCASTLE,4
4,Bulker,AR RUWAYS,FUJAIRAH,4
4,Bulker,PORTLAND,GEELONG,4
4,Bulker,BRISBANE,GEELONG,4
4,Bulker,ADELAIDE,PORTLAND,4
4,Bulker,DAESAN,PYEONGTAEK,4
4,Bulker,BUNBURY,PORTLAND,4
4,Bulker,NEWCASTLE,KEMBLA,4
4,Bulker,SINGAPORE,TABONEO,4
4,Bulker,LANSHAN,LIANYUNGANG,4
4,Bulker,SAN LORENZO,ZONA COMUN,4
4,Bulker,KEMBLA,BLUESCOPE,4
4,Bulker,BLUESCOPE,TAURANGA,4
4,Bulker,NEWCASTLE,MELBOURNE,3
4,Bulker,SUZHOU,YANGZHOU,3
4,Bulker,KASHIMA,ADELAIDE,3
4,Bulker,ADELAIDE,WELLINGTON,3
4,Bulker,KEMBLA,NAPIER,3
4,Bulker,LANSHAN,HONG KONG,3
4,Bulker,KEMBLA,PORT CHALMERS,3
4,Bulker,KUNSAN,INCHEON,3
4,Bulker,TAICHUNG,KAOHSIUNG,3
4,Bulker,BIRINGKASSI,SUVA,3
4,Bulker,KEMBLA,LYTTELTON,3
4,Bulker,YOKKAICHI,ADELAIDE,3
4,Bulker,BINTULU,TAURANGA,3
4,Bulker,GWANGYANG,SRIRACHA,3
4,Bulker,MELBOURNE,NAPIER,3
4,Bulker,SINGAPORE,DAMPIER,3
4,Bulker,SINGAPORE,KEMBLA,3
4,Bulker,SINGAPORE,HO CHI MINH,3
4,Bulker,OITA,KWINANA,3
4,Bulker,KEMBLA,NELSON,3
4,Bulker,BELL BAY,NELSON,3
4,Bulker,CILACAP,BRISBANE,3
4,Bulker,ONSAN,SHANGHAI,3
4,Bulker,GAMCHEON,"KANDA, FUKUOKA",3
4,Bulker,NEWCASTLE,BELL BAY,3
4,Bulker,FUJAIRAH,LINCOLN,3
4,Bulker,LINCOLN,PORTLAND,3
4,Bulker,PORTLAND,KEMBLA,3
4,Bulker,PHU MY,SRIRACHA,3
4,Bulker,YOKKAICHI,OITA,3
4,Bulker,TAICHUNG,BALI,3
4,Bulker,SINGAPORE,TOWNSVILLE,3
4,Bulker,KAOHSIUNG,TAICHUNG,3
4,Bulker,KEMBLA,GISBORNE,3
4,Bulker,BRISBANE,TOWNSVILLE,3
4,Bulker,MAP TA PHUT,SINGAPORE,3
4,Bulker,DUMAI,SINGAPORE,3
4,Bulker,BRISBANE,TIMARU,3
4,Bulker,KLANG,NEW PRIOK,3
4,Bulker,CHENGXI,YIZHENG,3
4,Bulker,BINTULU,DESA LALANG,3
4,Bulker,KUNSAN,RIZHAO,3
4,Bulker,ADELAIDE,MELBOURNE,3
4,Bulker,"SIPITANG, SABAH",TOWNSVILLE,3
4,Bulker,TOWNSVILLE,HAY POINT,3
4,Bulker,BRISBANE,LYTTELTON,3
4,Bulker,TAROONA,HOBART,3
4,Bulker,GEELONG,NEWCASTLE,3
4,Bulker,NEWCASTLE,NAPIER,3
4,Bulker,LANSHAN,YOSU,3
4,Bulker,AJMAN,SHARJAH,3
4,Bulker,YANGZHOU,SUZHOU,3
4,Bulker,SAIKI,TSUKUMI,3
4,Bulker,CHENGXI,"KANDA, FUKUOKA",3
4,Bulker,SUZHOU,GAMCHEON,3
4,Bulker,GAMCHEON,YOKKAICHI,3
4,Bulker,GEELONG,PORTLAND,3
4,Bulker,SINGAPORE,NEWCASTLE,3
4,Bulker,NEWCASTLE,BRISBANE,3
4,Bulker,GEELONG,BRISBANE,3
4,Bulker,BATANGAS,NELSON,3
4,Bulker,RAS AL KHAIR SA,JUBAIL,3
4,Bulker,HONG KONG,ZHUHAI,3
4,Bulker,YIZHENG,CHENGXI,3
4,Bulker,NEWCASTLE,NEW PLYMOUTH,3
4,Bulker,MAPTAPHUT,MAP TA PHUT,3
4,Bulker,BRISBANE,NAPIER,3
4,Bulker,BIRINGKASSI,BRISBANE,3
4,Bulker,SINGAPORE,NAPIER,3
4,Bulker,TOWNSVILLE,BRISBANE,3
4,Bulker,SAMARINDA,AUCKLAND,3
4,Bulker,PYEONGTAEK,RIZHAO,3
4,Bulker,ONOMICHIITOZAKI,MATSUNAGA,3
4,Bulker,GUANGZHOU,SINGAPORE,3
4,Bulker,NEWCASTLE,PORT CHALMERS,3
4,Bulker,ZHANJIANG,NAPIER,3
4,Bulker,FUJAIRAH,SINGAPORE,3
4,Bulker,ZONA COMUN,TAURANGA,3
4,Bulker,MOURILYAN,CILACAP,3
4,Bulker,ADANG BAY,AUCKLAND,3
4,Bulker,QAPCO,FUJAIRAH,2
4,Bulker,ADELAIDE,LINCOLN,2
4,Bulker,SINGAPORE,HÃ¡Âº LONG,2
4,Bulker,PAPEETE,TAURANGA,2
4,Bulker,HONG KONG,HÃ¡Âº LONG,2
4,Bulker,LANSHAN,KASHIMA,2
4,Bulker,THEVENARD,LYTTELTON,2
4,Bulker,INCHEON,KAOHSIUNG,2
4,Bulker,SUVA,TAURANGA,2
4,Bulker,AMAMAPARE,AMAMAPARE AREA,2
4,Bulker,KANDA,MURORAN,2
4,Bulker,MURORAN,AUCKLAND,2
4,Bulker,DUMAI,BANGSAL ACEH,2
4,Bulker,LANSHAN,TANGSHAN,2
4,Bulker,LANSHAN,UBE,2
4,Bulker,UBE,GAMCHEON,2
4,Bulker,GEELONG,NELSON,2
4,Bulker,INCHEON,MATSUNAGA,2
4,Bulker,GAMCHEON,KANDA,2
4,Bulker,ONSAN,INCHEON,2
4,Bulker,BELL BAY,MELBOURNE,2
4,Bulker,NEW PRIOK,SINGAPORE,2
4,Bulker,SINGAPORE,CIWANDAN,2
4,Bulker,BRISBANE,AUCKLAND,2
4,Bulker,KISARAZU,MELBOURNE,2
4,Bulker,GAMCHEON,KISARAZU,2
4,Bulker,MILNER BAY,BELL BAY,2
4,Bulker,SRIRACHA,BRISBANE,2
4,Bulker,QINZHOU,SINGAPORE,2
4,Bulker,INCHEON,ONSAN,2
4,Bulker,QINGDAO,TAURANGA,2
4,Bulker,GUANGZHOU,ONSAN,2
4,Bulker,PARADIP,SINGAPORE,2
4,Bulker,GAMCHEON,SHANGHAI,2
4,Bulker,KWINANA,ALBANY,2
4,Bulker,LANSHAN,DALIAN,2
4,Bulker,KWINANA,FREMANTLE,2
4,Bulker,SOUTH TREES,BELL BAY,2
4,Bulker,BELL BAY,TAURANGA,2
4,Bulker,YOSU,NEWCASTLE,2
4,Bulker,SUZHOU,YOSU,2
4,Bulker,"SIPITANG, SABAH",LYTTELTON,2
4,Bulker,YOSU,KASHIMA,2
4,Bulker,SINGAPORE,SAMALAJU,2
4,Bulker,TOWNSVILLE,MELBOURNE,2
4,Bulker,GUANGZHOU,QINGDAO,2
4,Bulker,SINGAPORE,QUANZHOU,2
4,Bulker,CHITTAGONG,MONGLA,2
4,Bulker,SUVA,GISBORNE,2
4,Bulker,VISSAI,BRISBANE,2
4,Bulker,ADELAIDE,AUCKLAND,2
4,Bulker,ZHOUSHAN,LAUTOKA,2
4,Bulker,TAMBAK MULYO,SINGAPORE,2
4,Bulker,NEWCASTLE,TIMARU,2
4,Bulker,PYEONGTAEK,LANSHAN,2
4,Bulker,NEW PRIOK,DUMAI,2
4,Bulker,YOSU,YOKKAICHI,2
4,Bulker,INCHEON,TANGSHAN,2
4,Bulker,ALBANY,KWINANA,2
4,Bulker,PHU MY,SINGAPORE,2
4,Bulker,DALIAN,SHANGHAI,2
4,Bulker,SHANGHAI,BRISBANE,2
4,Bulker,MONGLA,SINGAPORE,2
4,Bulker,SUZHOU,TIANJIN,2
4,Bulker,KUANTAN,KLANG,2
4,Bulker,ONSAN,GAMCHEON,2
4,Bulker,LANSHAN,MACKAY,2
4,Bulker,SAKAIDE,MIZUSHIMA,2
4,Bulker,MIZUSHIMA,FUKUOKA,2
4,Bulker,MACKAY,NEWCASTLE,2
4,Bulker,GAMCHEON,BRISBANE,2
4,Bulker,NEWCASTLE,NELSON,2
4,Bulker,MELBOURNE,BRISBANE,2
4,Bulker,GARONGKONG,BRISBANE,2
4,Bulker,HOBART,TAURANGA,2
4,Bulker,NEWCASTLE,VAVOUTO,2
4,Bulker,KAOHSIUNG,TAURANGA,2
4,Bulker,HAIPHONG,NEWCASTLE,2
4,Bulker,FUJAIRAH,BRISBANE,2
4,Bulker,GEELONG,WELLINGTON,2
4,Bulker,"GRESIK, JAVA",TAURANGA,2
4,Bulker,CIWANDAN,NEW PRIOK,2
4,Bulker,DAMPIER,KAOHSIUNG,2
4,Bulker,KAOHSIUNG,RANGAI,2
4,Bulker,SRIRACHA,KLANG,2
4,Bulker,"GRESIK, JAVA",NEW PLYMOUTH,2
4,Bulker,YOKOHAMA,TOKYO,2
4,Bulker,BANGSAL ACEH,SINGAPORE,2
4,Bulker,CAPE CUVIER,BRISBANE,2
4,Bulker,LUMUT,SINGAPORE,2
4,Bulker,SINGAPORE,WELLINGTON,2
4,Bulker,CHENGXI,GAMCHEON,2
4,Bulker,ADELAIDE,NAPIER,2
4,Bulker,OITA,ADELAIDE,2
4,Bulker,BEIHAI,ZHANJIANG,2
4,Bulker,HONG KONG,LYTTELTON,2
4,Bulker,FUZHOU,HONG KONG,2
4,Bulker,XIAMEN,GLADSTONE,2
4,Bulker,CHENGXI,YOSU,2
4,Bulker,LANSHAN,OITA,2
4,Bulker,SHANGHAI,YIZHENG,2
4,Bulker,CHENGXI,PORTLAND,2
4,Bulker,PORTLAND,NEW PLYMOUTH,2
4,Bulker,LANSHAN,TOWNSVILLE,2
4,Bulker,TOWNSVILLE,AUCKLAND,2
4,Bulker,CHENGXI,SINGAPORE,2
4,Bulker,INCHEON,XIAMEN,2
4,Bulker,PYEONGTAEK,YOSU,2
4,Bulker,KWINANA,BUNBURY,2
4,Bulker,PORTLAND,TAURANGA,2
4,Bulker,HONG KONG,SINGAPORE,2
4,Bulker,PORTLAND,NELSON,2
4,Bulker,LANSHAN,KANDA,2
4,Bulker,NEW PRIOK,CAPE CUVIER,2
4,Bulker,RAS AL KHAIR,RAS AL KHAIR SA,2
4,Bulker,HONG KONG,ZHANJIANG,2
4,Bulker,CILACAP,KWINANA,2
4,Bulker,KWINANA,GERALDTON,2
4,Bulker,RAS LAFFAN,SINGAPORE,2
4,Bulker,SINGAPORE,BASAMUK,2
4,Bulker,KAOHSIUNG,MANILA,2
4,Bulker,MANILA,BRISBANE,2
4,Bulker,MELBOURNE,NELSON,2
4,Bulker,ONSAN,KANDA,2
4,Bulker,CHENGXI,YANGZHOU,2
4,Bulker,"GRESIK, JAVA",PORT CHALMERS,2
4,Bulker,KANDA,MIZUSHIMA,2
4,Bulker,MIZUSHIMA,AUCKLAND,2
4,Bulker,SINGAPORE,TIANJIN,2
4,Bulker,MATSUNAGA,KASHIMA,2
4,Bulker,NEWCASTLE,GEELONG,2
4,Bulker,BELAWAN,SINGAPORE,2
4,Bulker,XIAMEN,KAOHSIUNG,2
4,Bulker,US PDX,LINNTON,2
4,Bulker,LINNTON,AUCKLAND,2
4,Bulker,SHARJAH,AR RUWAYS,2
4,Bulker,CHENGXI,HONG KONG,2
4,Bulker,GEELONG,NEW PLYMOUTH,2
4,Bulker,QUANZHOU,PUTIAN,2
4,Bulker,MANILA,TABONEO,2
4,Bulker,LIANYUNGANG,GLADSTONE,2
4,Bulker,KANDA,FUKUYAMA,2
4,Bulker,FUKUYAMA,AUCKLAND,2
4,Bulker,NINGBO,BRISBANE,2
4,Bulker,GEELONG,GISBORNE,2
4,Bulker,HONG KONG,BEIHAI,2
4,Bulker,CAPE CUVIER,NEW PRIOK,2
4,Bulker,YOKOHAMA,YOKKAICHI,2
4,Bulker,LANSHAN,ZHOUSHAN,2
4,Bulker,SUZHOU,MANILA,2
4,Bulker,TOWNSVILLE,MACKAY,2
4,Bulker,MACKAY,BRISBANE,2
4,Bulker,BURNIE,GEELONG,2
4,Bulker,GEELONG,PORT CHALMERS,2
4,Bulker,ADELAIDE,BURNIE,2
4,Bulker,TIANJIN,SRIRACHA,2
4,Bulker,SRIRACHA,NEW PLYMOUTH,2
4,Bulker,MASAN,KEMBLA,2
4,Bulker,MELBOURNE,PORTLAND,1
4,Bulker,ADELAIDE,TIMARU,1
4,Bulker,YANGZHOU,KANDA,1
4,Bulker,USELESS LOOP,WAKAYAMA-SHIMOTSU,1
4,Bulker,WAKAYAMA-SHIMOTSU,KASHIMA,1
4,Bulker,KASHIMA,ISHINOMAKI,1
4,Bulker,ISHINOMAKI,WELLINGTON,1
4,Bulker,YINGKOU,TIANJIN,1
4,Bulker,TIANJIN,SURABAYA,1
4,Bulker,"GRESIK, JAVA",WELLINGTON,1
4,Bulker,KOMATSUSHIMA,TOKUSHIMA,1
4,Bulker,TOKUSHIMA,YOKKAICHI,1
4,Bulker,YOKKAICHI,"NAGAHAMA, EHIME",1
4,Bulker,"NAGAHAMA, EHIME",KASHIMA,1
4,Bulker,LINCOLN,BRISBANE,1
4,Bulker,YOSU,"KANDA, FUKUOKA",1
4,Bulker,BRISBANE,THEVENARD,1
4,Bulker,CAM PHA,SINGAPORE,1
4,Bulker,THEVENARD,BUNDABERG,1
4,Bulker,BUNDABERG,TAURANGA,1
4,Bulker,SHANGHAI,MATSUNAGA,1
4,Bulker,MATSUNAGA,YOSU,1
4,Bulker,HÃ¡Âº LONG,HONG KONG,1
4,Bulker,HONG KONG,PAPEETE,1
4,Bulker,HÃ¡Âº LONG,PAPEETE,1
4,Bulker,KANDA,HONG KONG,1
4,Bulker,HÃ¡Âº LONG,BABAK,1
4,Bulker,BABAK,NAPIER,1
4,Bulker,"NAGAHAMA, EHIME",SAIKI,1
4,Bulker,SAIKI,SUSAKI,1
4,Bulker,KAOHSIUNG,QINZHOU,1
4,Bulker,QINZHOU,FREEMANTLE,1
4,Bulker,FREEMANTLE,THEVENARD,1
4,Bulker,INCHEON,UBE,1
4,Bulker,UBE,GUANGZHOU,1
4,Bulker,HONG KONG,NAURU ISLAND,1
4,Bulker,NAURU ISLAND,LYTTELTON,1
4,Bulker,SUSAKI,TAICHUNG,1
4,Bulker,HONG KONG,PHU MY,1
4,Bulker,PHU MY,BIRINGKASSI,1
4,Bulker,KAOHSIUNG,AMAMAPARE,1
4,Bulker,AMAMAPARE AREA,SINGAPORE,1
4,Bulker,GUANGZHOU,HULUDAO,1
4,Bulker,HULUDAO,YOSU,1
4,Bulker,CHITTAGONG,"GRESIK, JAVA",1
4,Bulker,"GRESIK, JAVA",GERALDTON,1
4,Bulker,GERALDTON,BUNBURY,1
4,Bulker,BUNBURY,PIRIE,1
4,Bulker,PIRIE,GISBORNE,1
4,Bulker,NEWCASTLE,MISHIMA-KAWANOE,1
4,Bulker,MISHIMA-KAWANOE,"KANDA, FUKUOKA",1
4,Bulker,DESA LALANG,KLANG,1
4,Bulker,KLANG,DUMAI,1
4,Bulker,BANGSAL ACEH,TAURANGA,1
4,Bulker,TANGSHAN,SINGAPORE,1
4,Bulker,GAMCHEON,ONSAN,1
4,Bulker,ONSAN,MELBOURNE,1
4,Bulker,MATSUNAGA,GAMCHEON,1
4,Bulker,SUZHOU,BINTULU,1
4,Bulker,BINTULU,TIMARU,1
4,Bulker,YOKKAICHI,TOKYO,1
4,Bulker,TOKYO,KASHIMA,1
4,Bulker,KASHIMA,YOKKAICHI,1
4,Bulker,BUNBURY,CANGZHOU,1
4,Bulker,CANGZHOU,TANGSHAN,1
4,Bulker,TANGSHAN,BELL BAY,1
4,Bulker,VISAKHAPATNAM,DESA LALANG,1
4,Bulker,FISHERMANS LANDING,"GRESIK, JAVA",1
4,Bulker,"GRESIK, JAVA",NEW PRIOK,1
4,Bulker,KLANG,NEW PLYMOUTH,1
4,Bulker,CIWANDAN,BRISBANE,1
4,Bulker,BRISBANE,MELBOURNE,1
4,Bulker,KRISHNAPATNAM,SINGAPORE,1
4,Bulker,DAMPIER,ONSAN,1
4,Bulker,ONSAN,WELLINGTON,1
4,Bulker,NAGA,"LAPU-LAPU, CEBU",1
4,Bulker,"LAPU-LAPU, CEBU",SRIRACHA,1
4,Bulker,PHU MY,HÃ¡Âº LONG,1
4,Bulker,HÃ¡Âº LONG,HON GAI,1
4,Bulker,HON GAI,BRISBANE,1
4,Bulker,MATSUNAGA,KISARAZU,1
4,Bulker,"NAGAHAMA, EHIME",GAMCHEON,1
4,Bulker,RIZHAO,SUSAKI,1
4,Bulker,INCHEON,OITA,1
4,Bulker,SAGANOSEKI,YOSU,1
4,Bulker,YOSU,VISSAI,1
4,Bulker,VISSAI,NEWCASTLE,1
4,Bulker,CHENGXI,NEW PRIOK,1
4,Bulker,NEW PRIOK,GERALDTON,1
4,Bulker,GERALDTON,LINCOLN,1
4,Bulker,LINCOLN,HOBART,1
4,Bulker,HOBART,AUCKLAND,1
4,Bulker,LANSHAN,KAOHSIUNG,1
4,Bulker,SINGAPORE,MILNER BAY,1
4,Bulker,GAMCHEON,SUZHOU,1
4,Bulker,YANGZHOU,SRIRACHA,1
4,Bulker,"GRESIK, JAVA",TABONEO,1
4,Bulker,TABONEO,QINZHOU,1
4,Bulker,ONSAN,KASHIMA,1
4,Bulker,CHITTAGONG,HALDIA,1
4,Bulker,HALDIA,PARADIP,1
4,Bulker,SINGAPORE,TANGSHAN,1
4,Bulker,TANGSHAN,NAPIER,1
4,Bulker,SUZHOU,BATANGAS,1
4,Bulker,BATANGAS,HAY POINT,1
4,Bulker,MACKAY,NELSON,1
4,Bulker,FUJAIRAH,GERALDTON,1
4,Bulker,GERALDTON,KWINANA,1
4,Bulker,ALBANY,LYTTELTON,1
4,Bulker,DALIAN,KWINANA,1
4,Bulker,FREMANTLE,THEVENARD,1
4,Bulker,THEVENARD,BRISBANE,1
