voyage_id,vessel_type,cluster,dwt,n_ports,nz_dest_port,total_span_days,p_invasion,pa_mean,pi_mean,pe_mean
1500,Container,0,52216,7,AUCKLAND,23.97634259,0.0003599802,1.0,0.48246527166666664,0.00012459166666666668
1501,Container,0,52216,7,AUCKLAND,27.67587963,0.0003460238,1.0,0.4636900850000001,0.00012459166666666668
1502,Container,0,52216,7,AUCKLAND,26.48796296,0.0003409424,1.0,0.4658137233333333,0.00012167166666666666
1503,Container,0,52216,7,AUCKLAND,26.51864583,0.0003428254,1.0,0.4594578133333333,0.00012459166666666668
1504,Container,0,52216,7,AUCKLAND,29.1809838,0.0003392816,1.0,0.4546556933333334,0.00012459166666666668
1505,Container,0,52216,7,AUCKLAND,25.06427083,0.0003681221,1.0,0.4932523516666667,0.00012459166666666668
1506,Container,0,52216,7,AUCKLAND,28.87553241,0.0003393168,1.0,0.45494570666666667,0.00012459166666666668
1507,Container,0,52216,7,AUCKLAND,25.46868056,0.0003613723,1.0,0.48446502166666666,0.00012459166666666668
1508,Container,0,52216,7,AUCKLAND,32.20354167,0.0003522895,1.0,0.47212988166666664,0.00012459166666666668
1509,Container,0,52216,7,AUCKLAND,27.64143519,0.0003437686,1.0,0.4607378166666667,0.00012459166666666668
1510,Container,0,50567,5,TAURANGA,21.76403935,0.0002655802,0.9999972500000001,0.5286668175,0.0001252825
1511,Container,0,50567,7,AUCKLAND,44.05645833,0.0002669868,0.9999941666666666,0.3488181533333334,0.000127505
1512,Container,0,50567,7,AUCKLAND,31.90708333,0.0003333465,0.9999941666666666,0.43619196,0.000127505
1514,Container,4,50567,7,AUCKLAND,53.2965162,0.0002817712,1.0,0.3724632716666667,0.00012721166666666668
1515,Container,0,50567,7,AUCKLAND,31.44465278,0.0003161001,1.0,0.42382631499999995,0.00012459166666666668
1516,Container,0,50567,7,AUCKLAND,26.46658565,0.0003421754,1.0,0.45875796166666666,0.00012459166666666668
1517,Container,0,50567,7,AUCKLAND,26.15744213,0.0003570001,1.0,0.4782758516666667,0.00012459166666666668
1518,Container,0,50567,7,AUCKLAND,21.7893287,0.0003753654,1.0,0.5029826033333333,0.00012459166666666668
1519,Container,0,50567,7,AUCKLAND,28.39704861,0.0003315852,1.0,0.444294335,0.00012459166666666668
1520,Container,0,50567,7,AUCKLAND,20.77658565,0.0003764857,1.0,0.5044931616666667,0.00012459166666666668
1521,Container,0,50567,7,AUCKLAND,22.88994213,0.0003663791,1.0,0.4910113483333333,0.00012459166666666668
1522,Container,0,50567,7,AUCKLAND,29.93502315,0.0003275192,1.0,0.43894467666666664,0.00012459166666666668
1523,Container,0,50567,7,AUCKLAND,26.42983796,0.0003479955,1.0,0.46640733333333334,0.00012459166666666668
1524,Container,0,50567,7,AUCKLAND,20.7568287,0.0003756504,1.0,0.50348499,0.00012459166666666668
1525,Container,0,50567,7,AUCKLAND,26.59311343,0.0003508114,1.0,0.470538555,0.00012459166666666668
1526,Container,0,50567,7,AUCKLAND,24.58152778,0.0003590248,1.0,0.48121875833333333,0.00012459166666666668
1527,Container,0,50567,7,AUCKLAND,28.60077546,0.000331189,1.0,0.43597284000000003,0.00012721166666666668
1531,Bulker,4,56026,5,WELLINGTON,59.10434028,0.0001674422,1.0,0.4188015625,9.4165e-05
1534,Bulker,4,55922,6,NAPIER,55.86581019,0.0001995536,0.9999966,0.434624726,8.6308e-05
1536,RoRo,1,30137,7,AUCKLAND,51.43909722,0.0003625394,1.0,0.5264696066666666,0.00011236666666666667
1537,RoRo,1,30137,7,AUCKLAND,51.77980324,0.0003229245,1.0,0.4779733066666667,0.00010907333333333334
1541,RoRo,0,15068,6,AUCKLAND,20.44815972,0.0003609959,0.9999822,0.5620836579999999,0.000128232
1543,RoRo,0,15068,7,NELSON,25.98655093,0.0003483685,0.9999708333333333,0.5183665533333334,0.00010797166666666665
1544,RoRo,0,15068,5,AUCKLAND,22.24372685,0.0002935873,1.0,0.5562986675,0.00013195
1546,RoRo,0,15068,7,AUCKLAND,30.06168981,0.0003791677,0.9999768333333333,0.49572465666666665,0.00012929333333333334
1547,RoRo,0,15068,7,AUCKLAND,49.10253472,0.0003124204,0.9999793333333332,0.399858955,0.000129145
1549,RoRo,0,15068,6,AUCKLAND,55.17708333,0.0002323798,0.9999826,0.35952706,0.000128446
1550,RoRo,0,15068,7,AUCKLAND,29.66453704,0.0003622574,0.9999941666666666,0.4699329466666667,0.00012903
1551,RoRo,4,15068,7,AUCKLAND,57.70708333,0.0003175725,0.9999796666666668,0.4068459483333333,0.00012932333333333333
1552,RoRo,0,15068,7,AUCKLAND,52.0443287,0.0003231828,0.9999796666666666,0.41080979166666665,0.00012932333333333333
1553,RoRo,0,15068,7,AUCKLAND,24.8949537,0.0003554522,1.0,0.4741477816666666,0.00012087000000000001
1554,RoRo,0,15068,5,AUCKLAND,19.29806713,0.0002943158,1.0,0.58447966,0.00012713
1560,RoRo,4,21053,7,LYTTELTON,59.21207176,0.0002940978,0.9999835,0.45175352166666666,0.00010313499999999998
1561,RoRo,1,21053,7,AUCKLAND,49.50202546,0.0002996664,1.0,0.4424960816666667,0.00010907333333333334
1562,Bulker,3,32741,6,AUCKLAND,46.62506944,0.0003225772,0.9999856000000001,0.5463952,0.000117754
1563,Bulker,4,32741,7,AUCKLAND,39.89497685,0.0002899928,0.9999941666666666,0.39669870333333335,0.00011634333333333334
1564,Bulker,3,32561,7,NELSON,42.07944444,0.0003753509,0.9999493333333334,0.47362385833333337,0.00011850499999999999
1566,Bulker,4,32816,7,AUCKLAND,55.68578704,0.0003179702,0.9999996666666666,0.3998515966666667,0.00012201999999999999
1569,Bulker,4,32816,6,TAURANGA,50.97804398,0.000308281,0.9999998,0.458385786,0.00013333
1570,Bulker,4,32816,5,TAURANGA,53.73844907,0.0002320256,0.999992,0.4698500925,0.00011577
1571,Bulker,4,32816,5,TAURANGA,55.32873843,0.0002832667,1.0,0.5251397525,0.000127625
1583,Bulker,1,33527,6,GISBORNE,59.46572917,0.0003069512,0.999998,0.509080016,0.000118546
1591,RoRo,0,18864,7,AUCKLAND,27.47541667,0.000460752,0.9999851666666667,0.5881438416666667,0.000127615
1593,RoRo,3,18867,7,AUCKLAND,22.75581019,0.0004542093,0.9999793333333334,0.5590714416666666,0.00013634333333333333
1594,RoRo,0,18867,7,AUCKLAND,26.16541667,0.0004171867,0.9999768333333333,0.5448073316666667,0.00012929333333333334
1597,RoRo,0,18865,7,AUCKLAND,29.57809028,0.0004346871,0.9999941666666666,0.54685249,0.00012912166666666667
1599,RoRo,0,18864,7,AUCKLAND,20.44369213,0.0004279523,0.9999768333333333,0.55835798,0.00012929333333333334
1600,RoRo,0,18864,7,AUCKLAND,26.73810185,0.0004577655,0.9999941666666666,0.5772946533333333,0.00012857666666666665
1602,RoRo,0,18858,6,AUCKLAND,32.54763889,0.0003808075,0.9999929999999999,0.582248764,0.000126962
1604,RoRo,0,18855,7,AUCKLAND,24.80204861,0.0004679644,0.9999851666666667,0.5844001933333334,0.00013195166666666667
1605,RoRo,0,18855,7,AUCKLAND,41.13074074,0.0003674778,0.9999855000000001,0.46208062000000005,0.00012912166666666667
1607,RoRo,0,18262,7,AUCKLAND,18.79383102,0.0004322958,0.9999768333333333,0.5637349016666666,0.00012929333333333334
1610,Container,1,39357,7,AUCKLAND,45.27190972,0.000299972,0.9999941666666666,0.40949987666666665,0.00012025166666666667
1612,Container,4,39337,6,NELSON,56.89325231,0.0002285208,0.9999676000000001,0.43711560799999993,9.945399999999999e-05
1614,RoRo,1,27100,6,AUCKLAND,57.70758102,0.0003244218,0.9999822,0.51474136,0.000121024
1625,Container,0,39446,7,AUCKLAND,28.96362269,0.0003298724,0.9999778333333332,0.4559073066666666,0.00011832333333333335
1658,Tanker,4,45791,6,NEW PLYMOUTH,59.59590278,0.0001917003,0.9999304,0.335971418,0.000104856
1661,Tanker,4,45886,5,LYTTELTON,50.1722338,0.0001359557,1.0,0.4179922875,8.149e-05
1664,Tanker,4,45800,7,LYTTELTON,56.44912037,0.0001295937,1.0,0.257705085,8.381999999999998e-05
1667,Container,0,23482,7,TIMARU,29.27112269,0.0001919876,0.9999685,0.31813705333333336,0.00010102999999999999
1671,Container,0,48109,7,AUCKLAND,34.06429398,0.000341749,0.9999778333333332,0.4709588616666667,0.00011850833333333333
1672,Container,0,48109,7,AUCKLAND,30.85229167,0.000353541,0.9999833333333332,0.46021603,0.000126825
1676,Container,3,28170,7,AUCKLAND,22.41335648,0.0003095609,0.9999759999999999,0.4090983133333333,0.00012460333333333333
1687,Container,4,80115,5,TAURANGA,36.35090278,0.0002763262,0.99999125,0.584461895,0.0001164
1691,Container,4,80115,5,TAURANGA,28.17650463,0.0002946623,0.9999885000000001,0.592275995,0.00012217
1692,Container,0,80115,5,NAPIER,28.74,0.0002293677,0.9999955,0.571156125,0.0001010975
1702,Container,4,80225,7,TAURANGA,50.15090278,0.000368497,0.9999941666666666,0.5252172516666667,0.00011541
1706,Container,0,80225,6,TAURANGA,28.84219907,0.0003466438,0.9999908000000002,0.567739018,0.00011986200000000001
1712,Container,0,80225,5,TAURANGA,34.78420139,0.0002768405,0.999991,0.5682841075,0.0001214625
1713,Container,0,80225,5,TAURANGA,23.4428588,0.0002795651,0.99999125,0.592599525,0.0001164
1716,Container,4,80225,5,TAURANGA,28.98710648,0.0002647419,0.99999125,0.559418825,0.0001164
1721,Container,0,80225,5,TAURANGA,34.58277778,0.0002788492,0.999991,0.57148245,0.0001214625
1728,Container,0,80293,5,LYTTELTON,21.37429398,0.0002477718,0.9999715,0.64300888,9.47e-05
1729,Container,4,80293,5,TAURANGA,53.5674537,0.0001916477,0.99999125,0.38369348999999997,0.0001237225
1732,Container,0,80293,5,TAURANGA,24.97603009,0.0002820007,0.99999125,0.5969614875,0.0001164
1735,Container,0,80293,5,TAURANGA,33.84387731,0.0002790405,0.999991,0.5723217,0.0001214625
1736,Container,0,80293,5,TAURANGA,25.81114583,0.0002834165,0.99999125,0.600908405,0.0001164
1740,Container,1,41350,5,TAURANGA,28.22791667,0.0002044299,1.0,0.43243486,0.0001174725
1746,Container,1,41350,7,TAURANGA,35.73015046,0.0002740678,1.0,0.389756245,0.00011658833333333335
1748,Container,4,41350,7,TAURANGA,41.88594907,0.0002721046,0.9999941666666666,0.3757119916666667,0.00011852500000000001
1750,Container,1,41350,7,TAURANGA,30.05085648,0.0002904318,1.0,0.4132083266666667,0.00011658833333333335
1752,Container,1,41350,7,TAURANGA,35.0503125,0.0002779828,1.0,0.39535060333333333,0.00011658833333333335
1754,Container,1,41350,7,TAURANGA,35.69143519,0.0002785661,1.0,0.3961624716666667,0.00011658833333333335
1758,Container,1,41350,7,TAURANGA,34.24320602,0.0002829532,1.0,0.4022773866666667,0.00011658833333333335
1763,Container,1,41337,7,TAURANGA,37.61908565,0.0002745773,1.0,0.39471743833333334,0.00011547166666666666
1765,Container,1,41337,7,TAURANGA,36.86597222,0.000260842,1.0,0.37533703,0.00011537666666666668
1767,Container,1,41337,7,TAURANGA,42.01591435,0.0002541113,1.0,0.3610264383333334,0.00011658833333333335
1768,Container,4,41337,5,AUCKLAND,56.84584491,0.0002305954,0.99999125,0.47349326,0.00012014999999999999
1771,Container,0,53870,6,AUCKLAND,25.65576389,0.0003223696,0.9999929999999999,0.520182376,0.00012347199999999999
1772,Container,0,53870,7,NAPIER,39.21256944,0.0002651306,0.9999993333333334,0.44033771000000005,0.00010048166666666666
1773,Container,0,53870,7,AUCKLAND,28.69949074,0.0003769959,0.9999941666666666,0.49348784333333334,0.000127505
1774,Container,0,53870,6,AUCKLAND,37.81952546,0.00024746,1.0,0.402261096,0.00012312
1775,Container,0,53870,7,AUCKLAND,30.13905093,0.0003410081,1.0,0.46684444666666663,0.0001219716666666667
1776,Container,0,53870,7,AUCKLAND,23.38678241,0.0003783293,1.0,0.5070668016666667,0.00012459166666666668
1777,Container,0,53870,7,AUCKLAND,25.21172454,0.0003552656,1.0,0.4761929616666667,0.00012459166666666668
1778,Container,0,53870,7,AUCKLAND,27.54445602,0.0003364038,1.0,0.45097383833333327,0.00012459166666666668
1779,Container,0,53870,7,AUCKLAND,27.44277778,0.0003708688,0.9999941666666666,0.485112845,0.000127505
1780,Container,0,53870,7,AUCKLAND,20.44768519,0.0003865276,1.0,0.5179861433333334,0.00012459166666666668
1781,Container,0,53870,7,LYTTELTON,26.60947917,0.0002714578,1.0,0.4636364866666667,9.782999999999999e-05
1782,Container,0,53870,7,AUCKLAND,26.67894676,0.0003449754,1.0,0.46239587666666665,0.00012459166666666668
1784,General Cargo,0,20643,7,TAURANGA,38.59685185,0.0002980006,1.0,0.41984457499999994,0.00012117000000000002
1786,Container,1,68411,6,TAURANGA,59.15805556,0.0003330669,0.9999928,0.503445534,0.00012973799999999998
1787,Container,1,68411,6,AUCKLAND,31.22743056,0.0002391384,1.0,0.49289999600000006,9.704e-05
1788,Container,3,68411,5,TAURANGA,28.91760417,0.0002927232,0.999983,0.543182715,0.000134555
1789,Container,1,68411,7,TAURANGA,45.22769676,0.000341414,0.999994,0.4542219383333334,0.000121585
1790,Container,1,68411,6,AUCKLAND,34.76133102,0.0002635211,1.0,0.500642898,0.000103816
1792,Container,1,68411,5,AUCKLAND,47.78918981,0.0001919143,1.0,0.4327920575,0.0001101675
1796,Container,1,68411,5,AUCKLAND,51.41342593,0.0001964313,1.0,0.444102635,0.0001101675
1800,Container,1,68411,5,AUCKLAND,43.08543981,0.0002004489,1.0,0.45272439749999993,0.0001101675
1804,Container,1,68411,7,AUCKLAND,48.77971065,0.0003317446,0.9999833333333332,0.46730926666666667,0.00011443833333333334
1807,Container,1,63352,5,TAURANGA,36.78741898,0.0003098957,0.999991,0.5769210675,0.00013385749999999998
1808,Container,1,63352,5,AUCKLAND,48.08252315,0.0001441778,1.0,0.3714486775,9.704e-05
1810,Container,1,63352,5,AUCKLAND,33.59997685,0.0002027608,1.0,0.47260049000000004,0.00010551000000000001
1812,Container,1,63352,6,TAURANGA,49.92273148,0.0003272956,0.9999928,0.5030636860000001,0.000126494
1813,Container,1,63352,6,AUCKLAND,30.47331019,0.0002499373,1.0,0.476408048,0.000103816
1817,Container,0,53278,7,AUCKLAND,30.6953125,0.000370791,0.9999941666666666,0.49428818999999996,0.000124885
1818,Container,0,53278,7,AUCKLAND,41.00027778,0.0002781508,0.9999941666666666,0.36334378333333334,0.000127505
1819,Container,0,53278,7,AUCKLAND,28.78618056,0.0003650294,0.9999941666666666,0.47732999000000004,0.000127505
1820,Container,0,53278,7,AUCKLAND,28.05164352,0.0003420904,1.0,0.4584872633333334,0.00012459166666666668
1821,Container,0,53278,7,AUCKLAND,26.48357639,0.0003652987,1.0,0.49086827833333335,0.00012459166666666668
1822,Container,0,53278,7,AUCKLAND,22.38122685,0.0003745044,1.0,0.492767505,0.00012721166666666668
1823,Container,0,53278,7,AUCKLAND,25.15234954,0.0003708004,1.0,0.49717045666666665,0.00012459166666666668
1825,Container,1,107978,7,TAURANGA,50.14335648,0.0004239392,1.0,0.541850125,0.00012998833333333334
1827,Container,1,107978,7,TAURANGA,31.68420139,0.0004173215,1.0,0.5390129433333334,0.000128345
1828,Container,1,107978,7,TAURANGA,28.67613426,0.0004388253,1.0,0.5667616666666667,0.000128345
1831,Container,1,107978,7,TAURANGA,30.81318287,0.000433369,1.0,0.5596153566666666,0.000128345
1832,Container,1,107978,7,TAURANGA,30.21693287,0.0004374645,1.0,0.5649803299999999,0.000128345
1834,Container,1,107978,7,TAURANGA,30.67993056,0.0004325105,1.0,0.558547585,0.000128345
1835,Container,1,107978,7,TAURANGA,47.9477662,0.0004227669,1.0,0.5405143833333333,0.00012998833333333334
1869,Container,2,22708,6,TAURANGA,19.75663194,0.0002069467,0.9999140000000001,0.37240568,0.000111354
1870,Container,3,22708,5,AUCKLAND,11.85604167,0.0002238995,0.9999445,0.421207345,0.0001330025
1871,Container,2,22708,5,TAURANGA,16.4049537,0.0001762746,0.999967,0.40242743999999997,0.00011019
1873,Container,2,22708,6,TAURANGA,18.8140625,0.000221535,0.9999140000000001,0.39867903999999993,0.000111354
1875,Container,2,22708,5,TAURANGA,15.2652662,0.0001787187,0.999967,0.40777347249999996,0.00011019
1876,Container,3,22708,5,AUCKLAND,11.10560185,0.0002261244,0.99993825,0.425379185,0.0001330025
1877,Container,2,22708,6,TAURANGA,19.44436343,0.0002201585,0.9999140000000001,0.396493334,0.000111354
1879,Container,4,22708,5,AUCKLAND,59.10041667,0.0001757012,0.99997575,0.33687257000000004,0.0001281375
1880,Container,2,22708,6,TAURANGA,16.55362269,0.0002308117,0.9999140000000001,0.415502288,0.000111354
1882,Container,2,22708,6,TAURANGA,17.00736111,0.0002284052,0.9999140000000001,0.41117374600000006,0.000111354
1883,Container,3,22708,5,TAURANGA,15.79469907,0.0002085266,0.9999785,0.392273125,0.0001330025
1884,Container,2,22708,5,TAURANGA,14.50837963,0.0001892533,0.9998925000000001,0.4188992225,0.0001131
1885,Container,2,22708,5,TAURANGA,13.84342593,0.0001821073,0.999967,0.41514712,0.00011019
1886,Container,2,22708,5,TAURANGA,15.05577546,0.0001888482,0.9998925000000001,0.4179515725,0.0001131
1887,Container,2,22708,5,TAURANGA,17.5941088,0.0001806392,0.999967,0.41206634249999996,0.00011019
1890,Container,2,22708,5,TAURANGA,18.34074074,0.0001842043,0.9998925000000001,0.4076434325,0.0001131
1891,Container,2,22708,5,TAURANGA,16.79253472,0.0001785884,0.999967,0.4074138575,0.00011019
1892,Container,2,22708,5,TAURANGA,14.31040509,0.0001944413,0.9998925000000001,0.43044365,0.0001131
1899,Reefer,0,10630,7,AUCKLAND,28.02945602,0.0002697902,1.0,0.38180722166666664,0.00012121500000000002
1902,Reefer,4,10617,6,TAURANGA,55.31826389,0.0002193789,1.0,0.33819604600000003,0.00012678
1903,Reefer,0,10617,7,TAURANGA,32.33760417,0.0002939188,1.0,0.3792149216666667,0.00012764166666666667
1906,Reefer,0,10617,5,AUCKLAND,39.0575,0.0002019003,1.0,0.41402407500000005,0.0001254875
1908,RoRo,3,17339,7,AUCKLAND,18.47844907,0.0004678859,0.9999793333333334,0.5757654666666667,0.00013634333333333333
1910,RoRo,0,17339,7,AUCKLAND,30.52164352,0.0004358477,0.9999793333333334,0.5461689783333333,0.00013146166666666665
1913,General Cargo,0,17325,7,AUCKLAND,36.02184028,0.0003814407,0.9999938333333332,0.4846985316666667,0.000127615
1919,Container,1,43097,6,TAURANGA,37.8691088,0.0002141805,1.0,0.36914241799999997,0.000115488
1925,Container,1,43197,7,TAURANGA,37.943125,0.0002655037,1.0,0.37724098833333336,0.00011658833333333335
1927,Container,1,43197,7,TAURANGA,37.7071875,0.0002669535,1.0,0.3793079716666667,0.00011658833333333335
1929,Container,1,43197,7,TAURANGA,39.71501157,0.0002580538,1.0,0.36695658166666667,0.00011658833333333335
1931,Container,1,43197,7,TAURANGA,36.37216435,0.0002702506,1.0,0.38888111666666675,0.00011537666666666668
1933,Container,1,43197,7,TAURANGA,29.38856481,0.0002978272,1.0,0.4238667866666667,0.00011658833333333335
1935,Container,1,43197,6,TAURANGA,32.52575231,0.0002426141,1.0,0.4186747520000001,0.000115488
1937,Container,1,43197,7,TAURANGA,34.80618056,0.0002865261,1.0,0.40740398,0.00011658833333333335
1939,Container,1,43197,7,TAURANGA,33.30541667,0.000286997,1.0,0.408284645,0.00011658833333333335
1941,Container,1,43197,7,TAURANGA,35.31146991,0.0002832442,1.0,0.4027909733333333,0.00011658833333333335
1949,Container,0,71587,7,TAURANGA,38.4841088,0.0003349304,0.9999941666666666,0.4703421449999999,0.00011760166666666668
1961,Container,0,80454,5,TAURANGA,32.10017361,0.0002343512,0.99999125,0.49707456,0.0001164
1962,Container,4,80454,6,TAURANGA,59.43143519,0.0003003936,0.9999929999999999,0.505101042,0.000117486
1963,Container,0,80454,5,TAURANGA,31.44608796,0.0002861523,0.999991,0.586651305,0.0001214625
1972,Container,0,80454,5,TAURANGA,34.913125,0.000279086,0.999991,0.5716527725,0.0001214625
1976,Container,0,80398,5,TAURANGA,29.19371528,0.0002914285,0.99999125,0.5885291650000001,0.0001237225
1979,Container,0,80398,5,TAURANGA,26.39021991,0.0002919143,0.9999885000000001,0.58835886,0.00012217
1980,Container,4,80398,5,TAURANGA,30.03820602,0.0002834675,0.99999125,0.5719411675,0.0001237225
1981,Container,0,80398,5,TAURANGA,26.48079861,0.0002947913,0.99999125,0.5949078000000001,0.0001237225
1991,Container,0,80398,5,TAURANGA,23.38472222,0.0002872674,0.99999125,0.609381715,0.0001164
1993,Container,0,80398,5,TAURANGA,33.69420139,0.0002796939,0.999991,0.5735817525,0.0001214625
1994,Container,0,80398,5,TAURANGA,33.96125,0.0002779996,0.999991,0.5696985725,0.0001214625
1999,Container,0,80409,5,TAURANGA,22.3456713,0.0002821337,0.99999125,0.5977218175000001,0.0001164
2001,Container,0,80409,5,TAURANGA,26.53599537,0.0002742754,0.99999125,0.5765533975,0.000117625
2007,Container,0,80409,5,TAURANGA,34.84650463,0.0002760982,0.999991,0.56614132,0.0001214625
2015,Container,0,80409,5,TAURANGA,28.11616898,0.0002587059,1.0,0.541703015,0.0001179525
2016,Container,0,80409,5,TAURANGA,34.43841435,0.0002764786,0.999991,0.56712361,0.0001214625
2018,General Cargo,4,12746,5,AUCKLAND,50.93677083,0.0001601148,1.0,0.365846695,0.000109765
2020,General Cargo,3,12746,6,AUCKLAND,30.13840278,0.0003384592,0.9999250000000002,0.515042242,0.00012960400000000001
2021,General Cargo,3,12746,5,AUCKLAND,18.66517361,0.0003157891,0.9999410000000001,0.59338119,0.0001330025
2034,Container,0,38666,6,AUCKLAND,47.30153935,0.0002154168,0.9999926,0.35924121800000003,0.00011951800000000002
2035,Container,4,38666,7,NELSON,57.36578704,0.0002191171,0.9999721666666667,0.36858269,9.8965e-05
2038,Container,0,38666,7,AUCKLAND,31.71917824,0.0003176803,0.9999778333333332,0.4384703216666666,0.00011832333333333335
